Index	X	Sigmoid	Recon	Hex
3634	3.549406	0.972061	0.972061	0x00F8D90
3635	3.550383	0.972088	0.972088	0x00F8DAC
3636	3.551359	0.972114	0.972115	0x00F8DC8
3637	3.552336	0.972141	0.972140	0x00F8DE3
3638	3.553313	0.972167	0.972167	0x00F8DFF
3639	3.554289	0.972194	0.972194	0x00F8E1B
3640	3.555266	0.972220	0.972220	0x00F8E37
3641	3.556243	0.972246	0.972246	0x00F8E52
3642	3.557220	0.972273	0.972273	0x00F8E6E
3643	3.558196	0.972299	0.972299	0x00F8E89
3644	3.559173	0.972325	0.972325	0x00F8EA5
3645	3.560150	0.972352	0.972352	0x00F8EC1
3646	3.561126	0.972378	0.972378	0x00F8EDC
3647	3.562103	0.972404	0.972404	0x00F8EF8
3648	3.563080	0.972430	0.972430	0x00F8F13
3649	3.564057	0.972456	0.972456	0x00F8F2E
3650	3.565033	0.972483	0.972483	0x00F8F4A
3651	3.566010	0.972509	0.972508	0x00F8F65
3652	3.566987	0.972535	0.972535	0x00F8F81
3653	3.567964	0.972561	0.972561	0x00F8F9C
3654	3.568940	0.972587	0.972587	0x00F8FB7
3655	3.569917	0.972613	0.972613	0x00F8FD3
3656	3.570894	0.972639	0.972639	0x00F8FEE
3657	3.571870	0.972665	0.972665	0x00F9009
3658	3.572847	0.972691	0.972691	0x00F9024
3659	3.573824	0.972717	0.972717	0x00F9040
3660	3.574801	0.972743	0.972743	0x00F905B
3661	3.575777	0.972769	0.972769	0x00F9076
3662	3.576754	0.972795	0.972795	0x00F9091
3663	3.577731	0.972820	0.972820	0x00F90AC
3664	3.578707	0.972846	0.972846	0x00F90C7
3665	3.579684	0.972872	0.972872	0x00F90E2
3666	3.580661	0.972898	0.972898	0x00F90FD
3667	3.581638	0.972923	0.972923	0x00F9118
3668	3.582614	0.972949	0.972949	0x00F9133
3669	3.583591	0.972975	0.972975	0x00F914E
3670	3.584568	0.973001	0.973001	0x00F9169
3671	3.585545	0.973026	0.973026	0x00F9184
3672	3.586521	0.973052	0.973052	0x00F919F
3673	3.587498	0.973077	0.973078	0x00F91BA
3674	3.588475	0.973103	0.973103	0x00F91D4
3675	3.589451	0.973129	0.973128	0x00F91EF
3676	3.590428	0.973154	0.973154	0x00F920A
3677	3.591405	0.973180	0.973180	0x00F9225
3678	3.592382	0.973205	0.973205	0x00F923F
3679	3.593358	0.973231	0.973230	0x00F925A
3680	3.594335	0.973256	0.973256	0x00F9275
3681	3.595312	0.973281	0.973281	0x00F928F
3682	3.596288	0.973307	0.973307	0x00F92AA
3683	3.597265	0.973332	0.973332	0x00F92C5
3684	3.598242	0.973357	0.973357	0x00F92DF
3685	3.599219	0.973383	0.973383	0x00F92FA
3686	3.600195	0.973408	0.973408	0x00F9314
3687	3.601172	0.973433	0.973433	0x00F932F
3688	3.602149	0.973459	0.973458	0x00F9349
3689	3.603126	0.973484	0.973484	0x00F9364
3690	3.604102	0.973509	0.973509	0x00F937E
3691	3.605079	0.973534	0.973535	0x00F9399
3692	3.606056	0.973559	0.973559	0x00F93B3
3693	3.607032	0.973584	0.973584	0x00F93CD
3694	3.608009	0.973610	0.973610	0x00F93E8
3695	3.608986	0.973635	0.973635	0x00F9402
3696	3.609963	0.973660	0.973660	0x00F941C
3697	3.610939	0.973685	0.973684	0x00F9436
3698	3.611916	0.973710	0.973710	0x00F9451
3699	3.612893	0.973735	0.973735	0x00F946B
3700	3.613869	0.973760	0.973760	0x00F9485
3701	3.614846	0.973785	0.973784	0x00F949F
3702	3.615823	0.973810	0.973809	0x00F94B9
3703	3.616800	0.973834	0.973834	0x00F94D3
3704	3.617776	0.973859	0.973860	0x00F94EE
3705	3.618753	0.973884	0.973885	0x00F9508
3706	3.619730	0.973909	0.973909	0x00F9522
3707	3.620706	0.973934	0.973934	0x00F953C
3708	3.621683	0.973959	0.973959	0x00F9556
3709	3.622660	0.973983	0.973984	0x00F9570
3710	3.623637	0.974008	0.974009	0x00F958A
3711	3.624613	0.974033	0.974032	0x00F95A3
3712	3.625590	0.974058	0.974057	0x00F95BD
3713	3.626567	0.974082	0.974082	0x00F95D7
3714	3.627544	0.974107	0.974107	0x00F95F1
3715	3.628520	0.974131	0.974132	0x00F960B
3716	3.629497	0.974156	0.974156	0x00F9625
3717	3.630474	0.974181	0.974180	0x00F963E
3718	3.631450	0.974205	0.974205	0x00F9658
3719	3.632427	0.974230	0.974230	0x00F9672
3720	3.633404	0.974254	0.974255	0x00F968C
3721	3.634381	0.974279	0.974278	0x00F96A5
3722	3.635357	0.974303	0.974303	0x00F96BF
3723	3.636334	0.974328	0.974328	0x00F96D9
3724	3.637311	0.974352	0.974352	0x00F96F2
3725	3.638287	0.974376	0.974377	0x00F970C
3726	3.639264	0.974401	0.974401	0x00F9725
3727	3.640241	0.974425	0.974425	0x00F973F
3728	3.641218	0.974450	0.974449	0x00F9758
3729	3.642194	0.974474	0.974474	0x00F9772
3730	3.643171	0.974498	0.974498	0x00F978B
3731	3.644148	0.974522	0.974523	0x00F97A5
3732	3.645125	0.974547	0.974546	0x00F97BE
3733	3.646101	0.974571	0.974571	0x00F97D8
3734	3.647078	0.974595	0.974595	0x00F97F1
3735	3.648055	0.974619	0.974619	0x00F980A
3736	3.649031	0.974643	0.974644	0x00F9824
3737	3.650008	0.974667	0.974668	0x00F983D
3738	3.650985	0.974692	0.974691	0x00F9856
3739	3.651962	0.974716	0.974715	0x00F986F
3740	3.652938	0.974740	0.974740	0x00F9889
3741	3.653915	0.974764	0.974764	0x00F98A2
3742	3.654892	0.974788	0.974788	0x00F98BB
3743	3.655868	0.974812	0.974812	0x00F98D4
3744	3.656845	0.974836	0.974835	0x00F98ED
3745	3.657822	0.974860	0.974859	0x00F9906
3746	3.658799	0.974884	0.974884	0x00F9920
3747	3.659775	0.974908	0.974908	0x00F9939
3748	3.660752	0.974931	0.974932	0x00F9952
3749	3.661729	0.974955	0.974956	0x00F996B
3750	3.662706	0.974979	0.974979	0x00F9984
3751	3.663682	0.975003	0.975003	0x00F999D
3752	3.664659	0.975027	0.975027	0x00F99B6
3753	3.665636	0.975051	0.975051	0x00F99CF
3754	3.666612	0.975074	0.975074	0x00F99E7
3755	3.667589	0.975098	0.975098	0x00F9A00
3756	3.668566	0.975122	0.975121	0x00F9A19
3757	3.669543	0.975145	0.975145	0x00F9A32
3758	3.670519	0.975169	0.975169	0x00F9A4B
3759	3.671496	0.975193	0.975193	0x00F9A64
3760	3.672473	0.975216	0.975216	0x00F9A7C
3761	3.673449	0.975240	0.975240	0x00F9A95
3762	3.674426	0.975263	0.975264	0x00F9AAE
3763	3.675403	0.975287	0.975287	0x00F9AC7
3764	3.676380	0.975311	0.975310	0x00F9ADF
3765	3.677356	0.975334	0.975334	0x00F9AF8
3766	3.678333	0.975358	0.975358	0x00F9B11
3767	3.679310	0.975381	0.975381	0x00F9B29
3768	3.680287	0.975404	0.975405	0x00F9B42
3769	3.681263	0.975428	0.975428	0x00F9B5A
3770	3.682240	0.975451	0.975451	0x00F9B73
3771	3.683217	0.975475	0.975474	0x00F9B8B
3772	3.684193	0.975498	0.975498	0x00F9BA4
3773	3.685170	0.975521	0.975521	0x00F9BBC
3774	3.686147	0.975545	0.975545	0x00F9BD5
3775	3.687124	0.975568	0.975568	0x00F9BED
3776	3.688100	0.975591	0.975592	0x00F9C06
3777	3.689077	0.975614	0.975615	0x00F9C1E
3778	3.690054	0.975638	0.975637	0x00F9C36
3779	3.691030	0.975661	0.975661	0x00F9C4F
3780	3.692007	0.975684	0.975684	0x00F9C67
3781	3.692984	0.975707	0.975707	0x00F9C7F
3782	3.693961	0.975730	0.975730	0x00F9C97
3783	3.694937	0.975753	0.975754	0x00F9CB0
3784	3.695914	0.975777	0.975777	0x00F9CC8
3785	3.696891	0.975800	0.975800	0x00F9CE0
3786	3.697867	0.975823	0.975822	0x00F9CF8
3787	3.698844	0.975846	0.975845	0x00F9D10
3788	3.699821	0.975869	0.975869	0x00F9D29
3789	3.700798	0.975892	0.975892	0x00F9D41
3790	3.701774	0.975915	0.975915	0x00F9D59
3791	3.702751	0.975938	0.975938	0x00F9D71
3792	3.703728	0.975961	0.975961	0x00F9D89
3793	3.704705	0.975983	0.975984	0x00F9DA1
3794	3.705681	0.976006	0.976007	0x00F9DB9
3795	3.706658	0.976029	0.976029	0x00F9DD1
3796	3.707635	0.976052	0.976052	0x00F9DE9
3797	3.708611	0.976075	0.976075	0x00F9E01
3798	3.709588	0.976098	0.976098	0x00F9E19
3799	3.710565	0.976120	0.976121	0x00F9E31
3800	3.711542	0.976143	0.976143	0x00F9E48
3801	3.712518	0.976166	0.976166	0x00F9E60
3802	3.713495	0.976189	0.976189	0x00F9E78
3803	3.714472	0.976211	0.976212	0x00F9E90
3804	3.715448	0.976234	0.976234	0x00F9EA8
3805	3.716425	0.976257	0.976256	0x00F9EBF
3806	3.717402	0.976279	0.976279	0x00F9ED7
3807	3.718379	0.976302	0.976302	0x00F9EEF
3808	3.719355	0.976325	0.976324	0x00F9F06
3809	3.720332	0.976347	0.976347	0x00F9F1E
3810	3.721309	0.976370	0.976370	0x00F9F36
3811	3.722286	0.976392	0.976392	0x00F9F4D
3812	3.723262	0.976415	0.976415	0x00F9F65
3813	3.724239	0.976437	0.976438	0x00F9F7D
3814	3.725216	0.976460	0.976460	0x00F9F94
3815	3.726192	0.976482	0.976482	0x00F9FAC
3816	3.727169	0.976504	0.976504	0x00F9FC3
3817	3.728146	0.976527	0.976527	0x00F9FDB
3818	3.729123	0.976549	0.976549	0x00F9FF2
3819	3.730099	0.976572	0.976572	0x00FA00A
3820	3.731076	0.976594	0.976594	0x00FA021
3821	3.732053	0.976616	0.976616	0x00FA038
3822	3.733029	0.976639	0.976639	0x00FA050
3823	3.734006	0.976661	0.976661	0x00FA067
3824	3.734983	0.976683	0.976683	0x00FA07E
3825	3.735960	0.976705	0.976706	0x00FA096
3826	3.736936	0.976728	0.976727	0x00FA0AD
3827	3.737913	0.976750	0.976749	0x00FA0C4
3828	3.738890	0.976772	0.976772	0x00FA0DC
3829	3.739867	0.976794	0.976794	0x00FA0F3
3830	3.740843	0.976816	0.976816	0x00FA10A
3831	3.741820	0.976838	0.976838	0x00FA121
3832	3.742797	0.976860	0.976860	0x00FA138
3833	3.743773	0.976882	0.976882	0x00FA14F
3834	3.744750	0.976904	0.976905	0x00FA167
3835	3.745727	0.976927	0.976927	0x00FA17E
3836	3.746704	0.976949	0.976949	0x00FA195
3837	3.747680	0.976970	0.976971	0x00FA1AC
3838	3.748657	0.976992	0.976993	0x00FA1C3
3839	3.749634	0.977014	0.977015	0x00FA1DA
3840	3.750610	0.977036	0.977036	0x00FA1F1
3841	3.751587	0.977058	0.977058	0x00FA208
3842	3.752564	0.977080	0.977080	0x00FA21F
3843	3.753541	0.977102	0.977102	0x00FA236
3844	3.754517	0.977124	0.977124	0x00FA24D
3845	3.755494	0.977146	0.977145	0x00FA263
3846	3.756471	0.977167	0.977167	0x00FA27A
3847	3.757448	0.977189	0.977189	0x00FA291
3848	3.758424	0.977211	0.977211	0x00FA2A8
3849	3.759401	0.977233	0.977233	0x00FA2BF
3850	3.760378	0.977254	0.977255	0x00FA2D6
3851	3.761354	0.977276	0.977276	0x00FA2EC
3852	3.762331	0.977298	0.977298	0x00FA303
3853	3.763308	0.977319	0.977320	0x00FA31A
3854	3.764285	0.977341	0.977341	0x00FA330
3855	3.765261	0.977363	0.977363	0x00FA347
3856	3.766238	0.977384	0.977385	0x00FA35E
3857	3.767215	0.977406	0.977406	0x00FA374
3858	3.768191	0.977427	0.977427	0x00FA38B
3859	3.769168	0.977449	0.977449	0x00FA3A2
3860	3.770145	0.977471	0.977470	0x00FA3B8
3861	3.771122	0.977492	0.977492	0x00FA3CF
3862	3.772098	0.977514	0.977513	0x00FA3E5
3863	3.773075	0.977535	0.977535	0x00FA3FC
3864	3.774052	0.977556	0.977556	0x00FA412
3865	3.775028	0.977578	0.977578	0x00FA429
3866	3.776005	0.977599	0.977599	0x00FA43F
3867	3.776982	0.977621	0.977621	0x00FA456
3868	3.777959	0.977642	0.977642	0x00FA46C
3869	3.778935	0.977663	0.977663	0x00FA482
3870	3.779912	0.977685	0.977685	0x00FA499
3871	3.780889	0.977706	0.977706	0x00FA4AF
3872	3.781866	0.977727	0.977727	0x00FA4C5
3873	3.782842	0.977748	0.977749	0x00FA4DC
3874	3.783819	0.977770	0.977770	0x00FA4F2
3875	3.784796	0.977791	0.977791	0x00FA508
3876	3.785772	0.977812	0.977812	0x00FA51E
3877	3.786749	0.977833	0.977834	0x00FA535
3878	3.787726	0.977854	0.977855	0x00FA54B
3879	3.788703	0.977876	0.977876	0x00FA561
3880	3.789679	0.977897	0.977897	0x00FA577
3881	3.790656	0.977918	0.977918	0x00FA58D
3882	3.791633	0.977939	0.977939	0x00FA5A3
3883	3.792609	0.977960	0.977960	0x00FA5B9
3884	3.793586	0.977981	0.977981	0x00FA5CF
3885	3.794563	0.978002	0.978002	0x00FA5E5
3886	3.795540	0.978023	0.978024	0x00FA5FC
3887	3.796516	0.978044	0.978045	0x00FA612
3888	3.797493	0.978065	0.978065	0x00FA627
3889	3.798470	0.978086	0.978086	0x00FA63D
3890	3.799447	0.978107	0.978106	0x00FA653
3891	3.800423	0.978128	0.978127	0x00FA669
3892	3.801400	0.978149	0.978148	0x00FA67F
3893	3.802377	0.978170	0.978169	0x00FA695
3894	3.803353	0.978190	0.978190	0x00FA6AB
3895	3.804330	0.978211	0.978211	0x00FA6C1
3896	3.805307	0.978232	0.978232	0x00FA6D7
3897	3.806284	0.978253	0.978252	0x00FA6EC
3898	3.807260	0.978274	0.978273	0x00FA702
3899	3.808237	0.978294	0.978294	0x00FA718
3900	3.809214	0.978315	0.978315	0x00FA72E
3901	3.810190	0.978336	0.978335	0x00FA743
3902	3.811167	0.978356	0.978356	0x00FA759
3903	3.812144	0.978377	0.978377	0x00FA76F
3904	3.813121	0.978398	0.978397	0x00FA784
3905	3.814097	0.978418	0.978418	0x00FA79A
3906	3.815074	0.978439	0.978439	0x00FA7B0
3907	3.816051	0.978460	0.978459	0x00FA7C5
3908	3.817028	0.978480	0.978480	0x00FA7DB
3909	3.818004	0.978501	0.978500	0x00FA7F0
3910	3.818981	0.978521	0.978521	0x00FA806
3911	3.819958	0.978542	0.978541	0x00FA81B
3912	3.820934	0.978562	0.978562	0x00FA831
3913	3.821911	0.978583	0.978582	0x00FA846
3914	3.822888	0.978603	0.978603	0x00FA85C
3915	3.823865	0.978624	0.978623	0x00FA871
3916	3.824841	0.978644	0.978644	0x00FA887
3917	3.825818	0.978665	0.978664	0x00FA89C
3918	3.826795	0.978685	0.978685	0x00FA8B2
3919	3.827771	0.978705	0.978705	0x00FA8C7
3920	3.828748	0.978726	0.978725	0x00FA8DC
3921	3.829725	0.978746	0.978746	0x00FA8F2
3922	3.830702	0.978766	0.978766	0x00FA907
3923	3.831678	0.978787	0.978786	0x00FA91C
3924	3.832655	0.978807	0.978806	0x00FA931
3925	3.833632	0.978827	0.978827	0x00FA947
3926	3.834608	0.978847	0.978848	0x00FA95C
3927	3.835585	0.978868	0.978868	0x00FA971
3928	3.836562	0.978888	0.978888	0x00FA986
3929	3.837539	0.978908	0.978908	0x00FA99B
3930	3.838515	0.978928	0.978928	0x00FA9B0
3931	3.839492	0.978948	0.978949	0x00FA9C6
3932	3.840469	0.978968	0.978969	0x00FA9DB
3933	3.841446	0.978988	0.978989	0x00FA9F0
3934	3.842422	0.979008	0.979009	0x00FAA05
3935	3.843399	0.979029	0.979029	0x00FAA1A
3936	3.844376	0.979049	0.979049	0x00FAA2F
3937	3.845352	0.979069	0.979069	0x00FAA44
3938	3.846329	0.979089	0.979089	0x00FAA59
3939	3.847306	0.979109	0.979109	0x00FAA6E
3940	3.848283	0.979129	0.979129	0x00FAA83
3941	3.849259	0.979149	0.979149	0x00FAA98
3942	3.850236	0.979168	0.979169	0x00FAAAD
3943	3.851213	0.979188	0.979188	0x00FAAC1
3944	3.852189	0.979208	0.979208	0x00FAAD6
3945	3.853166	0.979228	0.979228	0x00FAAEB
3946	3.854143	0.979248	0.979248	0x00FAB00
3947	3.855120	0.979268	0.979268	0x00FAB15
3948	3.856096	0.979288	0.979288	0x00FAB2A
3949	3.857073	0.979307	0.979307	0x00FAB3E
3950	3.858050	0.979327	0.979327	0x00FAB53
3951	3.859027	0.979347	0.979347	0x00FAB68
3952	3.860003	0.979367	0.979366	0x00FAB7C
3953	3.860980	0.979386	0.979386	0x00FAB91
3954	3.861957	0.979406	0.979406	0x00FABA6
3955	3.862933	0.979426	0.979425	0x00FABBA
3956	3.863910	0.979446	0.979445	0x00FABCF
3957	3.864887	0.979465	0.979465	0x00FABE4
3958	3.865864	0.979485	0.979485	0x00FABF8
3959	3.866840	0.979504	0.979505	0x00FAC0D
3960	3.867817	0.979524	0.979524	0x00FAC21
3961	3.868794	0.979544	0.979544	0x00FAC36
3962	3.869770	0.979563	0.979563	0x00FAC4A
3963	3.870747	0.979583	0.979583	0x00FAC5F
3964	3.871724	0.979602	0.979602	0x00FAC73
3965	3.872701	0.979622	0.979622	0x00FAC88
3966	3.873677	0.979641	0.979641	0x00FAC9C
3967	3.874654	0.979661	0.979661	0x00FACB1
3968	3.875631	0.979680	0.979680	0x00FACC5
3969	3.876608	0.979700	0.979700	0x00FACDA
3970	3.877584	0.979719	0.979719	0x00FACEE
3971	3.878561	0.979738	0.979738	0x00FAD02
3972	3.879538	0.979758	0.979758	0x00FAD17
3973	3.880514	0.979777	0.979777	0x00FAD2B
3974	3.881491	0.979797	0.979796	0x00FAD3F
3975	3.882468	0.979816	0.979815	0x00FAD53
3976	3.883445	0.979835	0.979836	0x00FAD68
3977	3.884421	0.979854	0.979855	0x00FAD7C
3978	3.885398	0.979874	0.979874	0x00FAD90
3979	3.886375	0.979893	0.979893	0x00FADA4
3980	3.887351	0.979912	0.979912	0x00FADB8
3981	3.888328	0.979931	0.979932	0x00FADCD
3982	3.889305	0.979951	0.979951	0x00FADE1
3983	3.890282	0.979970	0.979970	0x00FADF5
3984	3.891258	0.979989	0.979989	0x00FAE09
3985	3.892235	0.980008	0.980008	0x00FAE1D
3986	3.893212	0.980027	0.980027	0x00FAE31
3987	3.894189	0.980046	0.980046	0x00FAE45
3988	3.895165	0.980065	0.980065	0x00FAE59
3989	3.896142	0.980085	0.980084	0x00FAE6D
3990	3.897119	0.980104	0.980103	0x00FAE81
3991	3.898095	0.980123	0.980123	0x00FAE95
3992	3.899072	0.980142	0.980142	0x00FAEA9
3993	3.900049	0.980161	0.980161	0x00FAEBD
3994	3.901026	0.980180	0.980180	0x00FAED1
3995	3.902002	0.980199	0.980199	0x00FAEE5
3996	3.902979	0.980218	0.980218	0x00FAEF9
3997	3.903956	0.980236	0.980236	0x00FAF0C
3998	3.904932	0.980255	0.980255	0x00FAF20
3999	3.905909	0.980274	0.980274	0x00FAF34
4000	3.906886	0.980293	0.980293	0x00FAF48
4001	3.907863	0.980312	0.980312	0x00FAF5C
4002	3.908839	0.980331	0.980330	0x00FAF6F
4003	3.909816	0.980350	0.980350	0x00FAF83
4004	3.910793	0.980368	0.980369	0x00FAF97
4005	3.911769	0.980387	0.980388	0x00FAFAB
4006	3.912746	0.980406	0.980406	0x00FAFBE
4007	3.913723	0.980425	0.980425	0x00FAFD2
4008	3.914700	0.980444	0.980444	0x00FAFE6
4009	3.915676	0.980462	0.980462	0x00FAFF9
4010	3.916653	0.980481	0.980481	0x00FB00D
4011	3.917630	0.980500	0.980499	0x00FB020
4012	3.918607	0.980518	0.980518	0x00FB034
4013	3.919583	0.980537	0.980537	0x00FB048
4014	3.920560	0.980556	0.980556	0x00FB05B
4015	3.921537	0.980574	0.980575	0x00FB06F
4016	3.922513	0.980593	0.980593	0x00FB082
4017	3.923490	0.980611	0.980612	0x00FB096
4018	3.924467	0.980630	0.980630	0x00FB0A9
4019	3.925444	0.980648	0.980648	0x00FB0BC
4020	3.926420	0.980667	0.980667	0x00FB0D0
4021	3.927397	0.980686	0.980685	0x00FB0E3
4022	3.928374	0.980704	0.980704	0x00FB0F7
4023	3.929350	0.980722	0.980722	0x00FB10A
4024	3.930327	0.980741	0.980741	0x00FB11D
4025	3.931304	0.980759	0.980760	0x00FB131
4026	3.932281	0.980778	0.980778	0x00FB144
4027	3.933257	0.980796	0.980796	0x00FB157
4028	3.934234	0.980815	0.980815	0x00FB16B
4029	3.935211	0.980833	0.980833	0x00FB17E
4030	3.936188	0.980851	0.980851	0x00FB191
4031	3.937164	0.980870	0.980869	0x00FB1A4
4032	3.938141	0.980888	0.980888	0x00FB1B8
4033	3.939118	0.980906	0.980906	0x00FB1CB
4034	3.940094	0.980925	0.980925	0x00FB1DE
4035	3.941071	0.980943	0.980943	0x00FB1F1
4036	3.942048	0.980961	0.980961	0x00FB204
4037	3.943025	0.980979	0.980979	0x00FB217
4038	3.944001	0.980998	0.980997	0x00FB22A
4039	3.944978	0.981016	0.981016	0x00FB23E
4040	3.945955	0.981034	0.981034	0x00FB251
4041	3.946931	0.981052	0.981052	0x00FB264
4042	3.947908	0.981070	0.981071	0x00FB277
4043	3.948885	0.981088	0.981089	0x00FB28A
4044	3.949862	0.981106	0.981107	0x00FB29D
4045	3.950838	0.981125	0.981125	0x00FB2B0
4046	3.951815	0.981143	0.981143	0x00FB2C3
4047	3.952792	0.981161	0.981161	0x00FB2D6
4048	3.953769	0.981179	0.981178	0x00FB2E8
4049	3.954745	0.981197	0.981196	0x00FB2FB
4050	3.955722	0.981215	0.981215	0x00FB30E
4051	3.956699	0.981233	0.981233	0x00FB321
4052	3.957675	0.981251	0.981251	0x00FB334
4053	3.958652	0.981269	0.981269	0x00FB347
4054	3.959629	0.981287	0.981287	0x00FB35A
4055	3.960606	0.981305	0.981304	0x00FB36C
4056	3.961582	0.981323	0.981322	0x00FB37F
4057	3.962559	0.981340	0.981340	0x00FB392
4058	3.963536	0.981358	0.981359	0x00FB3A5
4059	3.964512	0.981376	0.981376	0x00FB3B7
4060	3.965489	0.981394	0.981394	0x00FB3CA
4061	3.966466	0.981412	0.981412	0x00FB3DD
4062	3.967443	0.981430	0.981430	0x00FB3F0
4063	3.968419	0.981447	0.981447	0x00FB402
4064	3.969396	0.981465	0.981465	0x00FB415
4065	3.970373	0.981483	0.981483	0x00FB427
4066	3.971350	0.981501	0.981501	0x00FB43A
4067	3.972326	0.981518	0.981519	0x00FB44D
4068	3.973303	0.981536	0.981536	0x00FB45F
4069	3.974280	0.981554	0.981554	0x00FB472
4070	3.975256	0.981571	0.981571	0x00FB484
4071	3.976233	0.981589	0.981589	0x00FB497
4072	3.977210	0.981607	0.981606	0x00FB4A9
4073	3.978187	0.981624	0.981625	0x00FB4BC
4074	3.979163	0.981642	0.981642	0x00FB4CE
4075	3.980140	0.981660	0.981660	0x00FB4E1
4076	3.981117	0.981677	0.981677	0x00FB4F3
4077	3.982093	0.981695	0.981695	0x00FB506
4078	3.983070	0.981712	0.981712	0x00FB518
4079	3.984047	0.981730	0.981730	0x00FB52A
4080	3.985024	0.981747	0.981748	0x00FB53D
4081	3.986000	0.981765	0.981765	0x00FB54F
4082	3.986977	0.981782	0.981782	0x00FB561
4083	3.987954	0.981800	0.981800	0x00FB574
4084	3.988930	0.981817	0.981817	0x00FB586
4085	3.989907	0.981835	0.981834	0x00FB598
4086	3.990884	0.981852	0.981853	0x00FB5AB
4087	3.991861	0.981869	0.981870	0x00FB5BD
4088	3.992837	0.981887	0.981887	0x00FB5CF
4089	3.993814	0.981904	0.981904	0x00FB5E1
4090	3.994791	0.981922	0.981921	0x00FB5F3
4091	3.995768	0.981939	0.981939	0x00FB606
4092	3.996744	0.981956	0.981956	0x00FB618
4093	3.997721	0.981973	0.981974	0x00FB62A
4094	3.998698	0.981991	0.981991	0x00FB63C
4095	3.999674	0.982008	0.982008	0x00FB64E
4096	4.000651	0.982025	0.982025	0x00FB660
4097	4.001628	0.982043	0.982042	0x00FB672
4098	4.002605	0.982060	0.982059	0x00FB684
4099	4.003581	0.982077	0.982077	0x00FB696
4100	4.004558	0.982094	0.982094	0x00FB6A8
4101	4.005535	0.982111	0.982111	0x00FB6BA
4102	4.006511	0.982128	0.982128	0x00FB6CC
4103	4.007488	0.982146	0.982145	0x00FB6DE
4104	4.008465	0.982163	0.982162	0x00FB6F0
4105	4.009442	0.982180	0.982180	0x00FB702
4106	4.010418	0.982197	0.982197	0x00FB714
4107	4.011395	0.982214	0.982214	0x00FB726
4108	4.012372	0.982231	0.982231	0x00FB738
4109	4.013349	0.982248	0.982248	0x00FB74A
4110	4.014325	0.982265	0.982265	0x00FB75C
4111	4.015302	0.982282	0.982282	0x00FB76D
4112	4.016279	0.982299	0.982299	0x00FB77F
4113	4.017255	0.982316	0.982316	0x00FB791
4114	4.018232	0.982333	0.982333	0x00FB7A3
4115	4.019209	0.982350	0.982350	0x00FB7B5
4116	4.020186	0.982367	0.982367	0x00FB7C6
4117	4.021162	0.982384	0.982384	0x00FB7D8
4118	4.022139	0.982401	0.982401	0x00FB7EA
4119	4.023116	0.982418	0.982417	0x00FB7FB
4120	4.024092	0.982434	0.982434	0x00FB80D
4121	4.025069	0.982451	0.982451	0x00FB81F
4122	4.026046	0.982468	0.982468	0x00FB830
4123	4.027023	0.982485	0.982485	0x00FB842
4124	4.027999	0.982502	0.982502	0x00FB854
4125	4.028976	0.982519	0.982518	0x00FB865
4126	4.029953	0.982535	0.982535	0x00FB877
4127	4.030930	0.982552	0.982552	0x00FB888
4128	4.031906	0.982569	0.982569	0x00FB89A
4129	4.032883	0.982585	0.982586	0x00FB8AC
4130	4.033860	0.982602	0.982602	0x00FB8BD
4131	4.034836	0.982619	0.982619	0x00FB8CF
4132	4.035813	0.982636	0.982635	0x00FB8E0
4133	4.036790	0.982652	0.982653	0x00FB8F2
4134	4.037767	0.982669	0.982669	0x00FB903
4135	4.038743	0.982685	0.982685	0x00FB914
4136	4.039720	0.982702	0.982702	0x00FB926
4137	4.040697	0.982719	0.982718	0x00FB937
4138	4.041673	0.982735	0.982736	0x00FB949
4139	4.042650	0.982752	0.982752	0x00FB95A
4140	4.043627	0.982768	0.982768	0x00FB96B
4141	4.044604	0.982785	0.982785	0x00FB97D
4142	4.045580	0.982801	0.982801	0x00FB98E
4143	4.046557	0.982818	0.982818	0x00FB99F
4144	4.047534	0.982834	0.982835	0x00FB9B1
4145	4.048510	0.982851	0.982851	0x00FB9C2
4146	4.049487	0.982867	0.982867	0x00FB9D3
4147	4.050464	0.982884	0.982883	0x00FB9E4
4148	4.051441	0.982900	0.982901	0x00FB9F6
4149	4.052417	0.982917	0.982917	0x00FBA07
4150	4.053394	0.982933	0.982933	0x00FBA18
4151	4.054371	0.982949	0.982949	0x00FBA29
4152	4.055348	0.982966	0.982965	0x00FBA3A
4153	4.056324	0.982982	0.982982	0x00FBA4B
4154	4.057301	0.982998	0.982999	0x00FBA5D
4155	4.058278	0.983015	0.983015	0x00FBA6E
4156	4.059254	0.983031	0.983031	0x00FBA7F
4157	4.060231	0.983047	0.983047	0x00FBA90
4158	4.061208	0.983064	0.983064	0x00FBAA1
4159	4.062185	0.983080	0.983080	0x00FBAB2
4160	4.063161	0.983096	0.983096	0x00FBAC3
4161	4.064138	0.983112	0.983112	0x00FBAD4
4162	4.065115	0.983129	0.983129	0x00FBAE5
4163	4.066091	0.983145	0.983145	0x00FBAF6
4164	4.067068	0.983161	0.983161	0x00FBB07
